input_text,product,quantity,price_satuan,pattern
kk 3 nasi goreng meko pedas sedang ya kak [SEP] baik kak nasi goreng meko rp52rb satuan totalnya rp52rb,nasi goreng meko,3,52000,2
"order 7 bakso keju, terus nasi penyetan ayam nya 10 nih [SEP] noted kak bakso keju 7 porsi 62.000 sama nasi penyetan ayam 10 porsi rp53rb, total rp115rb",bakso keju & nasi penyetan ayam,7 & 10,-1,4
mau seporsi nasi udang pedas wangi reguler level dewa budget rp 51.000 kak [SEP] siap nasi udang pedas wangi reguler rp 51.000 totalnya rp 51.000 kak,nasi udang pedas wangi reguler,seporsi,51000,2
bang order ifumie goreng seafood makan sini 1 kak [SEP] oke kak ifumie goreng seafood harganya rp31rb totalnya 31.000,ifumie goreng seafood,1,31000,1
kak order ayam bakar jumbo tanpa nasi makan sini sebungkus [SEP] siap kak ayam bakar jumbo tanpa nasi 40 ribu per porsi total 40k ya,ayam bakar jumbo tanpa nasi,sebungkus,40000,2
mau thai tea jumlahnya satu ya kak [SEP] baik kak,thai tea,satu,-1,3
order nasi penyetan lele pedes mampus satu dong kak [SEP] oke kak nasi penyetan lele harganya rp65rb totalnya 65rb,nasi penyetan lele,satu,65000,3
pak pesen cumi penyet dibungkus yang harganya rp22rb tiga piring porsi ya kak [SEP] siyaph kak cumi penyet rp22rb per porsi ttl rp 22.000 ya,cumi penyet,tiga piring,22000,3
minta 4 nasi goreng bumbu udang gak pake bawang [SEP] noted kak nasi goreng bumbu udang 75.000 per porsi totalnya 75rb,nasi goreng bumbu udang,4,75000,1
mau 8 es susu melon makan sini budget 42rb ya kak [SEP] siap es susu melon 42rb totalnya 42.000 kak,es susu melon,8,42000,1
mau 6 bakmie goreng krengsengan udangcumi makan sini budget rp56rb nih [SEP] siap bakmie goreng krengsengan udangcumi rp56rb totalnya 56 ribu kak,bakmie goreng krengsengan udangcumi,6,56000,2
bu order es drink beng beng pedes mampus 3 dong [SEP] oke kak es drink beng beng harganya 47k totalnya rp47rb,es drink beng beng,3,47000,1
pak segelas mie original ikan suwir level dewa ya [SEP] oke mie original ikan suwir harga 32.000 total rp 32.000 ya kak,mie original ikan suwir,segelas,32000,2
minta dua ayam penyet nasi [SEP] siap kak ayam penyet nasi 43rb per porsi total 43.000 ya,ayam penyet nasi,dua,43000,1
minta segelas nasi pecelurap ayam dibungkus kak [SEP] oke noted,nasi pecelurap ayam,segelas,-1,1
"order 3 chicken teriyaki bento, terus ayam iris dg saus kari nya sebotol nih [SEP] baik kak, 3 chicken teriyaki bento (56 ribu) + sebotol ayam iris dg saus kari (37.000) = rp 93.000 ya",chicken teriyaki bento & ayam iris dg saus kari,3 & sebotol,-1,4
boleh pesan sebungkus bakso petruk level dewa ya kak [SEP] noted kak bakso petruk 31k per porsi totalnya rp 31.000,bakso petruk,sebungkus,31000,2
"pesan black pepper chicken wrap 8 porsi dan mie aceh ranjau frozen seporsi porsi ya kak [SEP] oke kak black pepper chicken wrap 8 dan mie aceh ranjau frozen seporsi, totalnya 37rb",black pepper chicken wrap & mie aceh ranjau frozen,8 & seporsi,-1,4
tiga piring hazelnut ice latte pedas sedang kak [SEP] siap kak,hazelnut ice latte,tiga piring,-1,3
bang es chocolatos coklat  1 kak [SEP] baik kak es chocolatos coklat rp 60.000 satuan totalnya rp 60.000,es chocolatos coklat,1,60000,2
"min pesen seporsi kopi tubruk dan segelas bakmie goreng krengsengan pedas sekali dong [SEP] baik kak, seporsi kopi tubruk (rp 11.000) + segelas bakmie goreng krengsengan pedas sekali (32rb) = 43k ya",kopi tubruk & bakmie goreng krengsengan pedas sekali,seporsi & segelas,-1,4
bang order black pepper chicken wrap gak pake bawang 2 dong kak [SEP] noted kak ditunggu ya,black pepper chicken wrap,2,-1,2
kk order bakpao ayam kecap  3 nih [SEP] siap bakpao ayam kecap 13k totalnya rp 13.000 kak,bakpao ayam kecap,3,13000,1
"best of chicken burger 7 bungkus dan segelas ayam djontor ice tea kak [SEP] oke kak best of chicken burger 7 dan ayam djontor ice tea segelas, totalnya 132.000",best of chicken burger & ayam djontor ice tea,7 & segelas,-1,4
pesan satu nasi penyetan tahu tempe anget aja dong kak [SEP] siap nasi penyetan tahu tempe 6.000 totalnya 6.000 kak,nasi penyetan tahu tempe,satu,6000,1
mau sebotol nasi ayam penyet cabe ijo pedas sedang budget 75k ya [SEP] oke kak nasi ayam penyet cabe ijo harganya 75k totalnya 75rb,nasi ayam penyet cabe ijo,sebotol,75000,2
mau fried chicken jumlahnya sebungkus ya [SEP] siap kak fried chicken rp 47.000 per porsi total rp 47.000 ya,fried chicken,sebungkus,47000,2
beli 6 pecal kecomprangjus makan sini nih [SEP] noted kak pecal kecomprangjus rp 17.000 per porsi totalnya 17rb,pecal kecomprangjus,6,17000,2
mau setengah nasi nila saos tiram  dong kak [SEP] noted kak nasi nila saos tiram 35 ribu per porsi totalnya rp35rb,nasi nila saos tiram,setengah,35000,2
nasi ayam penyet cabe ijo 1 bungkus ya min [SEP] nasi ayam penyet cabe ijo rp56rb ya kak jadi 56k,nasi ayam penyet cabe ijo,1,56000,1
minta dua jus buah pear jumbo level dewa kak [SEP] siap jus buah pear jumbo rp 7.000 totalnya 7.000 kak,jus buah pear jumbo,dua,7000,1
pesan tiga piring bakso mix gak pake bawang dong kak [SEP] baik kak,bakso mix,tiga piring,-1,1
"pesan 2 tst teh susu telur 9 chicken wings nyayap cheecorn ya [SEP] oke kak tst teh susu telur 2 dan chicken wings nyayap cheecorn 9, totalnya 97k",tst teh susu telur & chicken wings nyayap cheecorn,2 & 9,-1,4
bisa pesan 3 nasi uduk komplit anget aja ya [SEP] noted kak nasi uduk komplit rp 43.000 per porsi totalnya 43.000,nasi uduk komplit,3,43000,2
"bg sei ayam saus telur asin 6 bungkus, beneran 52rb kan dong [SEP] siap sei ayam saus telur asin 52rb totalnya 52rb kak",sei ayam saus telur asin,6,52000,2
minta sebotol chicken wings pedas sedang ya kak [SEP] uke chicken wings harga 59 ribu ttl 59.000 ya kak,chicken wings,sebotol,59000,3
pak order mie polos esnya dikit aja dua ya [SEP] noted kak ditunggu ya,mie polos,dua,-1,2
kak mau order 9 ayam penyet goreng anget aja nih [SEP] ayam penyet goreng rp16rb ya kak jadi 16rb,ayam penyet goreng,9,16000,3
boleh pesan 8 japanese curry chicken rice feast makan sini ya [SEP] oke kak japanese curry chicken rice feast harganya 63 ribu totalnya rp 63.000,japanese curry chicken rice feast,8,63000,2
mau 1 ayam betutu esnya dikit aja budget 11rb dong [SEP] ayam betutu 11rb ya kak jadi rp 11.000,ayam betutu,1,11000,1
"tartar chicken rice feast segelas bungkus, beneran 22rb kan dong kak [SEP] baik kak tartar chicken rice feast 22rb satuan totalnya 22 ribu",tartar chicken rice feast,segelas,22000,1
mau brownies sekat jumlahnya seporsi nih [SEP] siap brownies sekat rp 42.000 totalnya rp 42.000 kak,brownies sekat,seporsi,42000,2
"bu pesen 3 nasi kotak dendeng brekele dan sebungkus nasi goreng aceh dong [SEP] baik kak, 3 nasi kotak dendeng brekele (rp67rb) + sebungkus nasi goreng aceh (71.000) = 138.000 ya",nasi kotak dendeng brekele & nasi goreng aceh,3 & sebungkus,-1,4
seporsi nasi ayam bakar omahan makan sini nih [SEP] noted kak ditunggu ya,nasi ayam bakar omahan,seporsi,-1,3
"min bihun gorengkuah cumi sebotol bungkus, beneran rp 15.000 kan kak [SEP] noted kak bihun gorengkuah cumi rp 15.000 per porsi totalnya 15k",bihun gorengkuah cumi,sebotol,15000,1
mau nasi goreng seafood jumlahnya 1 nih [SEP] oke siap kak,nasi goreng seafood,1,-1,3
mauuuu pesen 7 nasi goreng bakso pedes mampus ya [SEP] noted kak nasi goreng bakso rp37rb per porsi totalnya 37k,nasi goreng bakso,7,37000,3
mau jus jambu jumlahnya 3 dong,jus jambu,3,-1,2
bang satu mie ayam jamur special level dewa ya kak [SEP] siap mie ayam jamur special 16.000 totalnya 16rb kak,mie ayam jamur special,satu,16000,2
kak mau order tiga piring nasi campur ayam bumbu rujak pedes mampus ya [SEP] oke kak nasi campur ayam bumbu rujak harganya 20rb totalnya rp20rb,nasi campur ayam bumbu rujak,tiga piring,20000,1
mau nasi hot plate tahu jepang jumlahnya 2 ya kak [SEP] noted kak nasi hot plate tahu jepang rp 73.000 per porsi totalnya 73rb,nasi hot plate tahu jepang,2,73000,2
pesan dua kue bangkit mentega toples kecil anget aja nih [SEP] oke noted,kue bangkit mentega toples kecil,dua,-1,3
mau 9 korean ramyeon chicken esnya dikit aja budget 67 ribu nih [SEP] siap kak korean ramyeon chicken 67 ribu per porsi ttl 67k ya,korean ramyeon chicken,9,67000,3
arep chicken cutlet jumlahnya 1 dong kak [SEP] noted kak chicken cutlet 51.000 per porsi totalnya 51rb,chicken cutlet,1,51000,3
"ayam goreng potong satu bungkus dan dua es kopyor ya kak [SEP] baik kak, satu ayam goreng potong (16rb) + dua es kopyor (68 ribu) = 84.000 ya",ayam goreng potong & es kopyor,satu & dua,-1,4
"kak pesen tiga piring es susu cao small dan 7 hatchi box matcha ichigo dong kak [SEP] siap kak, es susu cao small 47rb dan hatchi box matcha ichigo 45rb, jadi total 92rb ya",es susu cao small & hatchi box matcha ichigo,tiga piring & 7,-1,4
kak mau order sebotol pempek pedes mampus [SEP] pempek rp30rb ya kak jadi 30rb,pempek,sebotol,30000,2
kak mau pesen 1 bakso malang level dewa,bakso malang,1,-1,1
"order 4 soto jeroan masakan, terus sop ayam ras nya 10 ya [SEP] siap kak, soto jeroan masakan 73rb dan sop ayam ras 18rb, jadi total 91k ya",soto jeroan masakan & sop ayam ras,4 & 10,-1,4
kk pesen mie hun nyemek daging pedas sedang yang harganya 35rb segelas porsi ya kak [SEP] baik kak mie hun nyemek daging 35rb satuan totalnya 35.000,mie hun nyemek daging,segelas,35000,3
mbak satu rice bowl ayam sambal mattah makan sini [SEP] oke noted,rice bowl ayam sambal mattah,satu,-1,3
"mie aceh goreng telur makan sini 5, esteh taro medium 5 kak [SEP] siap kak, mie aceh goreng telur rp52rb dan esteh taro medium rp 63.000, jadi total 115rb ya",mie aceh goreng telur & esteh taro medium,5 & 5,-1,4
minta 8 chicken wing level dewa dong kak [SEP] chicken wing 15rb ya kak jadi 15.000,chicken wing,8,15000,1
mau 4 nasi goreng xiwang  nih [SEP] siap nasi goreng xiwang rp 52.000 totalnya rp52rb kak,nasi goreng xiwang,4,52000,1
order lontong kari ayamtelurteh manis pedes mampus tiga piring dong kak [SEP] oke lontong kari ayamtelurteh manis harga rp 47.000 total rp47rb ya kak,lontong kari ayamtelurteh manis,tiga piring,47000,1
"order tiga piring chicken wings nyayap snowy cheese, terus ayam bakar plus nasi nya setengah [SEP] noted kak chicken wings nyayap snowy cheese tiga piring porsi rp 15.000 sama ayam bakar plus nasi setengah porsi 10 ribu, total rp25rb",chicken wings nyayap snowy cheese & ayam bakar plus nasi,tiga piring & setengah,-1,4
bg nasi uduk komplit makan sini sebungkus kak [SEP] baik kak nasi uduk komplit 29rb satuan totalnya rp 29.000,nasi uduk komplit,sebungkus,29000,2
mauuuuu jus jeruk susu jumlahnya satu kak [SEP] siap jus jeruk susu 73rb totalnya rp73rb kak,jus jeruk susu,satu,73000,3
mau sebungkus nasi penyetan lele anget aja ya [SEP] siap nasi penyetan lele 36.000 totalnya 36.000 kak,nasi penyetan lele,sebungkus,36000,1
kak mau pesen 1 nasi kotak ayam gulai pedas sedang dong [SEP] noted kak ditunggu ya,nasi kotak ayam gulai,1,-1,1
boleh pesan segelas ayam clbk dada anget aja ya kak [SEP] noted kak ayam clbk dada 16 ribu per porsi totalnya 16k,ayam clbk dada,segelas,16000,1
pesen wedang jahe prabu nya 10 porsi nih [SEP] siap wedang jahe prabu 44k totalnya rp 44.000 kak,wedang jahe prabu,10,44000,1
pesen chicken original double steak nya tiga piring porsi ya kak [SEP] oke noted,chicken original double steak,tiga piring,-1,2
bg order panzerotti chicken makan sini 8 dong kak [SEP] oke kak pesanannya masuk ya,panzerotti chicken,8,-1,1
order segelas nasi ayam sambal dower pedes sedang dong kak [SEP] siyaap kak nasi ayam sambal dower 75rb per porsi ttl 75.000 ya,nasi ayam sambal dower,segelas,75000,3
5 roti cube ayam woku pedes mampus dong kak [SEP] noted kak roti cube ayam woku rp38rb per porsi totalnya 38 ribu,roti cube ayam woku,5,38000,1
pesen bakso kuah nya sebotol porsi kak,bakso kuah,sebotol,-1,1
mbak pesen brownies oreo gak pake bawang yang harganya 15k 8 porsi dong kak [SEP] siap brownies oreo 15k totalnya rp 15.000 kak,brownies oreo,8,15000,2
mau pesen 9 bebek goreng serundeng pedes mampus [SEP] bebek goreng serundeng 5k ya kak jadi 5k,bebek goreng serundeng,9,5000,2
"pesan setengah seblak ceker es teh sebotol teh tebs ya kak [SEP] siap kak, seblak ceker es teh rp 75.000 dan teh tebs 51k, jadi total rp126rb ya",seblak ceker es teh & teh tebs,setengah & sebotol,-1,4
bang mau pesen 9 banana bites choco white makan sini nih [SEP] noted kak banana bites choco white 55 ribu per porsi totalnya rp55rb,banana bites choco white,9,55000,2
pesan segelas mixed steak beef chicken sausage makan sini ya [SEP] noted kak mixed steak beef chicken sausage rp14rb per porsi totalnya 14.000,mixed steak beef chicken sausage,segelas,14000,1
mau ayam pop jumlahnya 7 ya [SEP] noted kak ditunggu ya,ayam pop,7,-1,2
"mas pesen satu tahu crispy dan 10 nasi tambah [SEP] oke kak tahu crispy satu dan nasi tambah 10, totalnya 78.000",tahu crispy & nasi tambah,satu & 10,-1,4
kak mau order seporsi dimsum ayam original dibungkus ya kak [SEP] siap dimsum ayam original 58.000 totalnya 58 ribu kak,dimsum ayam original,seporsi,58000,1
minta 4 bayam merah esnya dikit aja nih [SEP] oke kak bayam merah harganya 26rb totalnya 26 ribu,bayam merah,4,26000,2
min 1 nasi telor dadar sambel bawang gak pake bawang [SEP] siap nasi telor dadar sambel bawang 10rb totalnya 10.000 kak,nasi telor dadar sambel bawang,1,10000,2
"pesan seporsi ayam djontor ice tea 10 chicken black paper kak [SEP] noted kak ayam djontor ice tea seporsi porsi rp 39.000 sama chicken black paper 10 porsi 67 ribu, total 106k",ayam djontor ice tea & chicken black paper,seporsi & 10,-1,4
"pesan soy garlic kchicken bowl seporsi porsi dan kopi tetangga 1 porsi dong [SEP] baik kak, seporsi soy garlic kchicken bowl (70k) + 1 kopi tetangga (13rb) = rp 83.000 ya",soy garlic kchicken bowl & kopi tetangga,seporsi & 1,-1,4
bu 10 indomie rebus special anget aja ya kak [SEP] noted kak indomie rebus special 18k per porsi totalnya 18.000,indomie rebus special,10,18000,1
mau 2 nasi ayam goreng ireng  kak [SEP] oke nasi ayam goreng ireng harga 58rb total 58.000 ya kak,nasi ayam goreng ireng,2,58000,1
pesen kacang kedelai goreng nya satu porsi dong kak [SEP] siap kak kacang kedelai goreng 10k per porsi total 10k ya,kacang kedelai goreng,satu,10000,1
pesen super telor ayam pedes mampus yang harganya 59 ribu sebungkus porsi nih [SEP] super telor ayam 59 ribu ya kak jadi 59.000,super telor ayam,sebungkus,59000,2
maoo segelas ayam duo esnya dikit aja [SEP] ayam duo 64 rbuan ya kak jadi 64 ribu,ayam duo,segelas,64000,3
kak mau order 10 sate cumi bakso bakar level dewa ya [SEP] sate cumi bakso bakar rp 20.000 ya kak jadi 20.000,sate cumi bakso bakar,10,20000,1
pesen ayam recheese plus kentang crispy nya 10 porsi dong kak [SEP] noted kak ayam recheese plus kentang crispy 10k per porsi totalnya 10 ribu,ayam recheese plus kentang crispy,10,10000,2
kk order keju kismis susu pedas sedang 2 dong [SEP] oke kak pesanannya masuk ya,keju kismis susu,2,-1,2
"nasi goreng putih seafood seporsi bungkus dan seporsi soto telur rebus dong [SEP] baik kak, seporsi nasi goreng putih seafood (rp59rb) + seporsi soto telur rebus (51 ribu) = rp110rb ya",nasi goreng putih seafood & soto telur rebus,seporsi & seporsi,-1,4
mau es orange booster jumlahnya 8 [SEP] siap kak es orange booster 60.000 per porsi total 60 ribu ya,es orange booster,8,60000,2
"corndog mozabakso ikan esnya dikit aja 10, nasi gurame rica rica copa 10 dong [SEP] baik kak, 10 corndog mozabakso ikan (40rb) + 10 nasi gurame rica rica copa (17 ribu) = 57k ya",corndog mozabakso ikan & nasi gurame rica rica copa,10 & 10,-1,4
"order 3 ayam penyet, terus onigiri spicy chicken mayo nya 5 nih [SEP] baik kak, 3 ayam penyet (74 ribu) + 5 onigiri spicy chicken mayo (66 ribu) = rp 140.000 ya",ayam penyet & onigiri spicy chicken mayo,3 & 5,-1,4
min mau pesen 7 es campur dong [SEP] siap kak es campur 41.000 per porsi ttl 41.000 ya,es campur,7,41000,3
mau sushi kimura platter jumlahnya 4 nih [SEP] oke siap kak,sushi kimura platter,4,-1,2
minta seporsi coffe boba brown sugar gak pake bawang [SEP] coffe boba brown sugar 12k ya kak jadi 12.000,coffe boba brown sugar,seporsi,12000,1
"pesan 4 bakwan udang penyet 8 nasi kulit dong kak [SEP] oke kak bakwan udang penyet 4 dan nasi kulit 8, totalnya 65.000",bakwan udang penyet & nasi kulit,4 & 8,-1,4
kak mau order sebotol spesial dagingtelor ayam anget aja dong [SEP] oke spesial dagingtelor ayam harga 48rb total 48.000 ya kak,spesial dagingtelor ayam,sebotol,48000,2
mau segelas chicken katsu set dibungkus nih [SEP] siap kak chicken katsu set 39rb per porsi total rp 39.000 ya,chicken katsu set,segelas,39000,1
pesen ayam kfc nasi nya 5 porsi ya kak [SEP] ayam kfc nasi 28 ribu ya kak jadi rp 28.000,ayam kfc nasi,5,28000,2
"kk french fries small seporsi sama burnt cheesecake latte 5 [SEP] siap kak, french fries small rp 56.000 dan burnt cheesecake latte rp31rb, jadi total rp87rb ya",french fries small & burnt cheesecake latte,seporsi & 5,-1,4
bang dua nasi telur dadar penyet gak pake bawang kak [SEP] noted kak ditunggu ya,nasi telur dadar penyet,dua,-1,3
beli sebotol pisang bakar coklat keju susu dibungkus dong [SEP] pisang bakar coklat keju susu rp29rb ya kak jadi 29rb,pisang bakar coklat keju susu,sebotol,29000,2
boleh pesan segelas mie ayam bakso urat besar  dong [SEP] siap mie ayam bakso urat besar 65.000 totalnya 65.000 kak,mie ayam bakso urat besar,segelas,65000,1
bg seporsi nasi pecel bledex pedes mampus kak [SEP] oke nasi pecel bledex harga rp6rb total 6 ribu ya kak,nasi pecel bledex,seporsi,6000,2
pak es durian red velvet  5 ya [SEP] es durian red velvet 12k ya kak jadi 12rb,es durian red velvet,5,12000,2
2 bakso iga bakar  kak [SEP] siap kak,bakso iga bakar,2,-1,3
boleh pesan 4 nasi goreng ayam lada hitam esnya dikit aja dong kak [SEP] oke kak nasi goreng ayam lada hitam harganya 29 ribu totalnya 29rb,nasi goreng ayam lada hitam,4,29000,3
mbak 8 indomie kuah  kak [SEP] indomie kuah 66k ya kak jadi rp 66.000,indomie kuah,8,66000,2
pesen cheese tea nya sebotol porsi kak [SEP] siap kak cheese tea rp 13.000 per porsi total 13rb ya,cheese tea,sebotol,13000,3
boleh pesan sebotol chicken black paper level dewa dong kak [SEP] siap kak chicken black paper 20 ribu per porsi total rp20rb ya,chicken black paper,sebotol,20000,2
"teh obenk sebotol bungkus dan 5 mie polos ya [SEP] oke kak teh obenk sebotol dan mie polos 5, totalnya 24rb",teh obenk & mie polos,sebotol & 5,-1,4
boleh pesan 7 nasi goreng rempah daging pedes mampus nih [SEP] oke nasi goreng rempah daging harga 36k total rp 36.000 ya kak,nasi goreng rempah daging,7,36000,2
"mas nasi goreng semur daging segelas bungkus, beneran rp38rb kan ya kak [SEP] baik kak nasi goreng semur daging rp38rb satuan totalnya 38rb",nasi goreng semur daging,segelas,38000,3
pesen abon goreng ayam nya 10 porsi dong kak [SEP] oke noted,abon goreng ayam,10,-1,1
"es orange booster tiga piring sama ikan kakap goreng tepung 9 [SEP] oke kak es orange booster tiga piring dan ikan kakap goreng tepung 9, totalnya 74 ribu",es orange booster & ikan kakap goreng tepung,tiga piring & 9,-1,4
"pesan seporsi mie aceh goreng telur tiga piring iga bakar penyet dong kak [SEP] oke kak mie aceh goreng telur seporsi dan iga bakar penyet tiga piring, totalnya 29.000",mie aceh goreng telur & iga bakar penyet,seporsi & tiga piring,-1,4
"nasi goreng ala lina setengah bungkus dan 3 sotong bakar besar [SEP] noted kak nasi goreng ala lina setengah porsi rp12rb sama sotong bakar besar 3 porsi 18.000, total 30.000",nasi goreng ala lina & sotong bakar besar,setengah & 3,-1,4
bg udang penyet level dewa segelas ya kak [SEP] baik kak,udang penyet,segelas,-1,3
mau nasi lele manyung jumlahnya tiga piring dong kak [SEP] oke kak nasi lele manyung harganya 56 ribu totalnya 56.000,nasi lele manyung,tiga piring,56000,1
"bu teh tawar hot sebungkus sama duo crispy chicken ol setengah kak [SEP] siap kak, teh tawar hot rp 13.000 dan duo crispy chicken ol rp 14.000, jadi total 27k ya",teh tawar hot & duo crispy chicken ol,sebungkus & setengah,-1,4
pesan 4 nasi telor pe makan sini ya [SEP] oke kak nasi telor pe harganya rp10rb totalnya rp 10.000,nasi telor pe,4,10000,1
pesen cookies and cream regular nya 3 porsi ya [SEP] baik kak cookies and cream regular 44 rb satuan totalnya 44k,cookies and cream regular,3,44000,3
"pesan kwetiau seafood basah 5 porsi dan kasutera matcha whole 4 porsi nih [SEP] baik kak, 5 kwetiau seafood basah (rp 12.000) + 4 kasutera matcha whole (8 ribu) = 20 ribu ya",kwetiau seafood basah & kasutera matcha whole,5 & 4,-1,4
bg order bakso kriuk esnya dikit aja segelas dong kak [SEP] siap kak bakso kriuk 11.000 per porsi total 11k ya,bakso kriuk,segelas,11000,3
5 teh manis panas esnya dikit aja [SEP] siap teh manis panas 66 ribu totalnya 66k kak,teh manis panas,5,66000,2
mau 2 nasi ayam rica rica anget aja budget 31 ribu dong [SEP] siap nasi ayam rica rica 31 ribu totalnya 31k kak,nasi ayam rica rica,2,31000,2
pesan 1 nasi liwet pedas sedang ya [SEP] oke nasi liwet harga 8k total 8rb ya kak,nasi liwet,1,8000,2
"nasi perkedel dua bungkus dan 8 ayam penyet jumbo no nasi [SEP] oke kak nasi perkedel dua dan ayam penyet jumbo no nasi 8, totalnya 91.000",nasi perkedel & ayam penyet jumbo no nasi,dua & 8,-1,4
beli satu roti canai susu makan sini dong [SEP] roti canai susu rp 41.000 ya kak jadi 41rb,roti canai susu,satu,41000,2
"bowl chicken pop corn dibungkus sebungkus, nasi pecel udang goreng 9 dong kak [SEP] noted kak bowl chicken pop corn sebungkus porsi 38k sama nasi pecel udang goreng 9 porsi 22rb, total 60 ribu",bowl chicken pop corn & nasi pecel udang goreng,sebungkus & 9,-1,4
pesen kue bangkit mentega toples kecil nya 4 porsi ya kak [SEP] oke kue bangkit mentega toples kecil harga rp 31.000 total rp 31.000 ya kak,kue bangkit mentega toples kecil,4,31000,1
keju jagung susu pedas sedang segelas dong [SEP] oke kak keju jagung susu harganya rp6rb totalnya 6.000,keju jagung susu,segelas,6000,1
beli tiga piring taro creamy anget aja ya [SEP] oke kak taro creamy harganya 64.000 totalnya rp 64.000,taro creamy,tiga piring,64000,3
kak mau pesen 10 nasi goreng smoke beef  dong [SEP] oke noted,nasi goreng smoke beef,10,-1,3
kak mau order tiga piring martabak silverqueen pedes mampus ya kak [SEP] siap kak martabak silverqueen 43rb per porsi total 43 ribu ya,martabak silverqueen,tiga piring,43000,2
"mbak pesen 9 miehun goreng seafood dan 7 nasi gurame rica rica copa ya [SEP] noted kak miehun goreng seafood 9 porsi 13 ribu sama nasi gurame rica rica copa 7 porsi rp 21.000, total 34k",miehun goreng seafood & nasi gurame rica rica copa,9 & 7,-1,4
mau wedang jahe prabu jumlahnya 7 ya [SEP] oke wedang jahe prabu harga 48.000 total 48.000 ya kak,wedang jahe prabu,7,48000,2
"bg es teh tareek jumbo 6 bungkus, beneran 8 ribu kan dong [SEP] oke es teh tareek jumbo harga 8 ribu total 8 ribu ya kak",es teh tareek jumbo,6,8000,1
segelas tiger chicken roll dibungkus dong [SEP] noted kak tiger chicken roll rp 22.000 per porsi totalnya 22 rbu,tiger chicken roll,segelas,22000,3
"kk nasi putih kosong satu bungkus, beneran rp 60.000 kan nih [SEP] siap nasi putih kosong rp 60.000 totalnya rp 60.000 kak",nasi putih kosong,satu,60000,1
"pesan nasi krengsengan spesial 5 porsi dan nasi ayam geprek seporsi porsi nih [SEP] oke kak nasi krengsengan spesial 5 dan nasi ayam geprek seporsi, totalnya 79 ribu",nasi krengsengan spesial & nasi ayam geprek,5 & seporsi,-1,4
boleh pesan setengah mie goreng polos pedas sedang dong [SEP] baik kak mie goreng polos 35.000 satuan totalnya rp 35.000,mie goreng polos,setengah,35000,2
mau sebotol cake combinasi besar pedes mampus budget 39.000 ya [SEP] oke kak cake combinasi besar harganya 39.000 totalnya rp39rb,cake combinasi besar,sebotol,39000,2
mau tahu goreng jumlahnya 5 ya,tahu goreng,5,-1,2
bu order bakso telur 1 [SEP] oke bakso telur hargs 23k total 23k ya kak,bakso telur,1,23000,3
kak bisa pesan 6 nasi non kolesterol  ya kak [SEP] siap kak nasi non kolesterol rp68rb per porsi total rp 68.000 ya,nasi non kolesterol,6,68000,1
"pesan kwetiau penang seafood goreng belacan 2 porsi dan mie original ikan suwir setengah porsi [SEP] baik kak, 2 kwetiau penang seafood goreng belacan (41.000) + setengah mie original ikan suwir (74rb) = 115.000 ya",kwetiau penang seafood goreng belacan & mie original ikan suwir,2 & setengah,-1,4
pesan 2 tahu tempe telur terong penyet makan sini dong kak [SEP] oke tahu tempe telur terong penyet harga 68.000 total 68rb ya kak,tahu tempe telur terong penyet,2,68000,2
order nasi telur kulit geprek anget aja 2 dong kak [SEP] oke nasi telur kulit geprek harga 12.000 total 12k ya kak,nasi telur kulit geprek,2,12000,2
mas tiga piring nasi goreng sate ayam gak pake bawang ya [SEP] noted kak ditunggu ya,nasi goreng sate ayam,tiga piring,-1,3
bu mau pesen 6 sop daging sapi gak pake bawang kak [SEP] oke kak sop daging sapi harganya 35.000 totalnya 35.000,sop daging sapi,6,35000,1
minta 4 es emosi level dewa nih [SEP] oke kak es emosi harganya 36k totalnya rp 36.000,es emosi,4,36000,2
minta 5 miehun telur kuah goreng level dewa ya kak [SEP] oke kak miehun telur kuah goreng harganya rp 67.000 totalnya rp67rb,miehun telur kuah goreng,5,67000,2
mai es buah jumlahnya segelas kak [SEP] oke kak es buah harganya 39 rbuan totalnya 39rb,es buah,segelas,39000,3
minta satu kopi susu kekinian esnya dikit aja dong kak [SEP] kopi susu kekinian 4.000 ya kak jadi 4rb,kopi susu kekinian,satu,4000,3
beli 5 nasi goreng rumahan esnya dikit aja ya [SEP] siap kak nasi goreng rumahan rp5rb per porsi total 5rb ya,nasi goreng rumahan,5,5000,1
"nasi goreng ayam saus mentega level dewa 4, es teh manis 4 kak [SEP] siap kak, nasi goreng ayam saus mentega 24 ribu dan es teh manis rp 53.000, jadi total 77rb ya",nasi goreng ayam saus mentega & es teh manis,4 & 4,-1,4
bu setengah mie super mozza esnya dikit aja nih [SEP] oke mie super mozza harga 61rb total 61rb ya kak,mie super mozza,setengah,61000,2
min order es semangka india gak pake bawang tiga piring [SEP] oke noted,es semangka india,tiga piring,-1,2
"pesan mie campur 4 porsi dan chicken katsu agedashi tofu bento seporsi porsi nih [SEP] baik kak, 4 mie campur (rp 6.000) + seporsi chicken katsu agedashi tofu bento (rp40rb) = 46.000 ya",mie campur & chicken katsu agedashi tofu bento,4 & seporsi,-1,4
pesan 8 es arbei pedes mampus ya kak [SEP] siap es arbei 47.000 totalnya rp47rb kak,es arbei,8,47000,2
kak 9 ice teh manis gak pake bawang ya [SEP] baik kak,ice teh manis,9,-1,2
