input_text,product,quantity,price_satuan,pattern
"bakso aci special 5 bungkus dan 1 sop daging dong kak [SEP] noted kak bakso aci special 5 porsi rp38rb sama sop daging 1 porsi 42rb, total 232 ribu",bakso aci special & sop daging,5 & 1,-1,4
"order 3 bayam crispy, terus mie bakwan jumbo nya 4 dong [SEP] siap kak, bayam crispy 67k dan mie bakwan jumbo 73k, jadi total rp 493.000 ya",bayam crispy & mie bakwan jumbo,3 & 4,-1,4
mau dumpling ayam bakar jumlahnya 4 ya kak [SEP] oke kak dumpling ayam bakar harganya 37 ribu totalnya rp 148.000,dumpling ayam bakar,4,37000,1
pesan 1 chicken cheeseburger kak [SEP] oke kak chicken cheeseburger harganya 65.000 totalnya rp65rb,chicken cheeseburger,1,65000,1
mauuu susu putih jumlahnya 4 [SEP] siyaph susu putih rp44rb totalnya 176.000 kak,susu putih,4,44000,3
mau tehes teh jumlahnya 7 kak [SEP] siap kak tehes teh rp 32.000 per porsi total 224 ribu ya,tehes teh,7,32000,2
mau 5 omelette mie original nih [SEP] oke omelette mie original harga 12k total 60 ribu ya kak,omelette mie original,5,12000,2
"spicy chicken roll 3 sama nasi goreng cabai hijau 1 ya [SEP] siap kak, spicy chicken roll rp 20.000 dan nasi goreng cabai hijau rp19rb, jadi total 79k ya",spicy chicken roll & nasi goreng cabai hijau,3 & 1,-1,4
minta 5 original thai tea dong kak [SEP] siap original thai tea rp 16.000 totalnya 80k kak,original thai tea,5,16000,1
kk nasi lele manyung 9 nih [SEP] siap kak nasi lele manyung 75k per porsi total rp 675.000 ya,nasi lele manyung,9,75000,2
pesen sop buntut nya 3 porsi nih [SEP] noted kak ditunggu ya,sop buntut,3,-1,1
kak mau order 6 ovenbaked crispy chicken ya [SEP] baik kak ovenbaked crispy chicken rp72rb satuan totalnya 432k,ovenbaked crispy chicken,6,72000,1
"mas mau 1 nasi bakar teri sama 3 indomie jamur enoki [SEP] noted kak nasi bakar teri 1 porsi rp75rb sama indomie jamur enoki 3 porsi rp 18.000, total 129rb",nasi bakar teri & indomie jamur enoki,1 & 3,-1,4
mau chicken wings spicy jumlahnya 6 dong [SEP] baik kak chicken wings spicy 56rb satuan totalnya 336 ribu,chicken wings spicy,6,56000,2
order nasi bungkus udang sambalado 6 dong [SEP] baik kak nasi bungkus udang sambalado 12k satuan totalnya 72k,nasi bungkus udang sambalado,6,12000,3
kak mau pesen 3 mie tiaw goreng telur dong [SEP] baik kak,mie tiaw goreng telur,3,-1,3
"pesan nasi hokben 4 porsi dan hot kopi sus 3 porsi dong [SEP] baik kak, 4 nasi hokben (61rb) + 3 hot kopi sus (18 ribu) = 298rb ya",nasi hokben & hot kopi sus,4 & 3,-1,4
kak mau pesen 5 indomie geprek sambal bawang pedas [SEP] baik kak,indomie geprek sambal bawang pedas,5,-1,1
mau 9 nasi goreng jamet kak [SEP] siap nasi goreng jamet 73rb totalnya rp 657.000 kak,nasi goreng jamet,9,73000,1
boleh pesan 6 burger chicken nih [SEP] burger chicken rp9rb ya kak jadi rp54rb,burger chicken,6,9000,1
bu 8 chicken caesar salad nih [SEP] oke kak pesanannya masuk ya,chicken caesar salad,8,-1,3
"pesen 4 udang penyet dan 5 es chocolate jumbo ya kak [SEP] noted kak udang penyet 4 porsi 23rb sama es chocolate jumbo 5 porsi rp 10.000, total 142rb",udang penyet & es chocolate jumbo,4 & 5,-1,4
burger daging ayam 8 bungkus ya pak [SEP] burger daging ayam 12k ya kak jadi 96rb,burger daging ayam,8,12000,2
"ayam tepung 1 bungkus dan 5 ifu mie ulang tahun m dong [SEP] oke kak ayam tepung 1 dan ifu mie ulang tahun m 5, totalnya 213k",ayam tepung & ifu mie ulang tahun m,1 & 5,-1,4
bu sop ikan guramenila 6 nih [SEP] siap kak sop ikan guramenila 43rb per porsi total 258 ribu ya,sop ikan guramenila,6,43000,1
kak bisa pesan 9 cookies latte dong kak [SEP] cookies latte rp26rb ya kak jadi 234k,cookies latte,9,26000,2
minta 4 nasi lele penyet dong kak [SEP] noted kak ditunggu ya,nasi lele penyet,4,-1,2
kk mau pesen 7 bihun goreng kalimantan ya kak [SEP] siap bihun goreng kalimantan 16.000 totalnya 112 ribu kak,bihun goreng kalimantan,7,16000,1
min bisa pesan 4 nasi telur sambal ijo ya kak [SEP] noted kak nasi telur sambal ijo 24.000 per porsi totalnya 96rb,nasi telur sambal ijo,4,24000,1
mau 5 es lemon nih [SEP] baik kak es lemon rp5rb satuan totalnya 25k,es lemon,5,5000,2
bg rum regal latte 10 [SEP] noted kak ditunggu ya,rum regal latte,10,-1,1
beli 4 indomie goreng taichan ya kak [SEP] siap kak indomie goreng taichan 35rb per porsi total rp140rb ya,indomie goreng taichan,4,35000,2
6 mie ranjau kak [SEP] siap kak mie ranjau 29.000 per porsi total 174k ya,mie ranjau,6,29000,1
pak order abon sosis ayam 3 dong [SEP] baik kak abon sosis ayam 67k satuan totalnya rp201rb,abon sosis ayam,3,67000,3
"order 5 mie aceh udang cumi, terus bihun kuah seafood nya 2 kak [SEP] noted kak mie aceh udang cumi 5 porsi 30 ribu sama bihun kuah seafood 2 porsi 45.000, total 240.000",mie aceh udang cumi & bihun kuah seafood,5 & 2,-1,4
beli 10 fried chicken kak [SEP] oke fried chicken harga rp 67.000 total 670.000 ya kak,fried chicken,10,67000,1
8 ayam geprek cabe hijaupotong ya kak,ayam geprek cabe hijaupotong,8,-1,2
"bg mau 5 soto banjar masakan sama 5 bakso steak ranjau kak [SEP] noted kak soto banjar masakan 5 porsi 32k sama bakso steak ranjau 5 porsi rp60rb, total 460rb",soto banjar masakan & bakso steak ranjau,5 & 5,-1,4
pak mau pesen 9 es gulo regal m kak [SEP] siap kak es gulo regal m 15.000 per porsi total 135k ya,es gulo regal m,9,15000,2
kak mau pesen 1 ini teh manis nih [SEP] siap kak,ini teh manis,1,-1,2
pesen nasi kulit geprek nya 7 porsi kak [SEP] noted kak nasi kulit geprek rp69rb per porsi totalnya 483.000,nasi kulit geprek,7,69000,1
minta 3 nasi cumi tauco nih [SEP] oke kak nasi cumi tauco harganya 19 ribu totalnya 57k,nasi cumi tauco,3,19000,1
min 6 empal telor penyet dong kak [SEP] siap kak empal telor penyet rp49rb per porsi total rp 294.000 ya,empal telor penyet,6,49000,1
mau teh susu dingin jumlahnya 10 dong kak [SEP] baik kak,teh susu dingin,10,-1,3
mau crispy cireng jumlahnya 1 dong kak [SEP] crispy cireng 67.000 ya kak jadi 67.000,crispy cireng,1,67000,2
"min pesen 3 ayam panggang dan 4 mie tiaw goreng telur dong kak [SEP] oke kak ayam panggang 3 dan mie tiaw goreng telur 4, totalnya 252.000",ayam panggang & mie tiaw goreng telur,3 & 4,-1,4
boleh pesan 5 steak bakso tumpeng besar ya [SEP] noted kak steak bakso tumpeng besar 9k per porsi totalnya rp45rb,steak bakso tumpeng besar,5,9000,2
beli 7 cookies semprit mini dong [SEP] siap cookies semprit mini 67.000 totalnya 469k kak,cookies semprit mini,7,67000,2
6 setengah ayam guling nasi mandhi dong kak [SEP] siap setengah ayam guling nasi mandhi 44.000 totalnya 264.000 kak,setengah ayam guling nasi mandhi,6,44000,1
5 crispy chicken steak ya kak [SEP] oke noted,crispy chicken steak,5,-1,2
pesen nasi campur wahaha nya 10 porsi nih [SEP] oke noted,nasi campur wahaha,10,-1,1
kak bisa pesan 4 jus alpukat ya [SEP] siap jus alpukat 62k totalnya 248rb kak,jus alpukat,4,62000,1
pesen pisang goreng nya 3 porsi nih [SEP] oke kak pisang goreng harganya 27rb totalnya 81 ribu,pisang goreng,3,27000,2
"susu putih dingin 3 bungkus dan 1 nasi paru sambal ijo kak [SEP] oke kak susu putih dingin 3 dan nasi paru sambal ijo 1, totalnya 103k",susu putih dingin & nasi paru sambal ijo,3 & 1,-1,4
kak mau pesen 4 ice matcha latte jelly nih [SEP] oke kak pesanannya masuk ya,ice matcha latte jelly,4,-1,1
kak mau order 5 nasi ayam pop cron ya [SEP] noted kak nasi ayam pop cron 54 rbu per porsi totalnya 270 rb,nasi ayam pop cron,5,54000,3
boleh pesan 6 brownies keju toping keju dong [SEP] siap brownies keju toping keju 5k totalnya 30rb kak,brownies keju toping keju,6,5000,1
pesan 3 croissant chicken ham mini dong [SEP] siap kak croissant chicken ham mini 21 ribu per porsi total 63k ya,croissant chicken ham mini,3,21000,1
kak mau pesen 8 nasi ayam pop [SEP] oke siap kak,nasi ayam pop,8,-1,1
"order 1 chicken yakiniku rice bowl, terus toping siomay nya 1 dong kak [SEP] baik kak, 1 chicken yakiniku rice bowl (28k) + 1 toping siomay (rp37rb) = 65rb ya",chicken yakiniku rice bowl & toping siomay,1 & 1,-1,4
boleh pesen 9 ayam goreng basil [SEP] noted kak ayam goreng basil rp22rb per porsi totalnya 198k,ayam goreng basil,9,22000,3
"nasi goreng jamet 1 bungkus dan 2 ayam geprek cabe hijaupotong dong kak [SEP] noted kak nasi goreng jamet 1 porsi 46k sama ayam geprek cabe hijaupotong 2 porsi 70 ribu, total 186.000",nasi goreng jamet & ayam geprek cabe hijaupotong,1 & 2,-1,4
kak mau pesen 3 jus kueni dong kak [SEP] baik kak jus kueni 37k satuan totalnya rp 111.000,jus kueni,3,37000,2
kak mau pesen 6 iga bakar nasi nih [SEP] siap kak,iga bakar nasi,6,-1,2
beli 9 es choco loco regal l dong [SEP] siap kak es choco loco regal l rp19rb per porsi total rp171rb ya,es choco loco regal l,9,19000,2
mas mau pesen 3 jus tomat nih [SEP] siap kak jus tomat 23.000 per porsi total 69k ya,jus tomat,3,23000,1
mas 4 ayam saus tiram kak [SEP] siap kak ayam saus tiram 33rb per porsi total 132rb ya,ayam saus tiram,4,33000,1
mas 2 jus alpukat kak [SEP] oke siap kak,jus alpukat,2,-1,3
mbak 1 nasi kebuli ya kak [SEP] oke siap kak,nasi kebuli,1,-1,1
kak bakwan udang penyet 9 dong kak [SEP] siap bakwan udang penyet rp40rb totalnya 360k kak,bakwan udang penyet,9,40000,3
boleh request 7 ini teh manis ya kak [SEP] oke ini teh manisss hargs rp 52.000 total rp364rb ya kak,ini teh manis,7,52000,3
pak mau pesen 5 dumpling chicken dong [SEP] siap dumpling chicken 16.000 totalnya 80.000 kak,dumpling chicken,5,16000,1
"nasi goreng putih spesial 4 bungkus dan 2 pancong taro dong [SEP] oke kak nasi goreng putih spesial 4 dan pancong taro 2, totalnya rp 206.000",nasi goreng putih spesial & pancong taro,4 & 2,-1,4
min 9 bihun mentah ya kak [SEP] oke bihun mentah harga 56rb total rp 504.000 ya kak,bihun mentah,9,56000,2
beli 3 chicken wings crush garlic kak [SEP] siap chicken wings crush garlic rp24rb totalnya rp72rb kak,chicken wings crush garlic,3,24000,2
mbak order nasi penyetan ikan asap 5 [SEP] siap nasi penyetan ikan asap 47rb totalnya rp 235.000 kak,nasi penyetan ikan asap,5,47000,2
bu order chicken drumstick 10 dong [SEP] oke siap kak,chicken drumstick,10,-1,2
mau mie ayam bakso jumlahnya 2 nih [SEP] mie ayam bakso 73rb ya kak jadi rp146rb,mie ayam bakso,2,73000,3
ord 1 jus semangka ya [SEP] noted kak jus semangka rp 60.000 per porsi totalnya rp60rb,jus semangka,1,60000,3
"pesan kids toys chicken fillet 5 porsi dan sop kuda sumbawa 3 porsi ya [SEP] baik kak, 5 kids toys chicken fillet (rp37rb) + 3 sop kuda sumbawa (35.000) = 290rb ya",kids toys chicken fillet & sop kuda sumbawa,5 & 3,-1,4
min bisa pesan 5 nasi pecel onclang nih [SEP] noted kak nasi pecel onclang rp71rb per porsi totalnya 355rb,nasi pecel onclang,5,71000,2
bu empal bakwan penyet 5 ya [SEP] baik kak empal bakwan penyet 55 ribu satuan totalnya 275.000,empal bakwan penyet,5,55000,1
mas order ikan manyung tanpa nasi 9 dong kak [SEP] noted kak ikan manyung tanpa nasi 19k per porsi totalnya 171rb,ikan manyung tanpa nasi,9,19000,2
boleh pesan 10 nasi penyetan mujair nih [SEP] siap kak nasi penyetan mujair 26k per porsi total 260.000 ya,nasi penyetan mujair,10,26000,1
"order 2 terong goreng tepung, terus nasi campur nya 4 dong [SEP] noted kak terong goreng tepung 2 porsi 49k sama nasi campur 4 porsi 38rb, total rp 250.000",terong goreng tepung & nasi campur,2 & 4,-1,4
5 chicken wings crush garlic ya [SEP] oke noted,chicken wings crush garlic,5,-1,3
mbak 1 boba nih [SEP] noted kak boba 7.000 per porsi totalnya 7.000,boba,1,7000,2
1 steak ayam yambok ya [SEP] noted kak steak ayam yambok rp68rb per porsi totalnya rp 68.000,steak ayam yambok,1,68000,1
"min mie biasa 4 sama esteh susu nusaberry 4 ya [SEP] baik kak, 4 mie biasa (30rb) + 4 esteh susu nusaberry (11rb) = 164.000 ya",mie biasa & esteh susu nusaberry,4 & 4,-1,4
minta 9 nasi goreng vegetarian kak [SEP] siap kak,nasi goreng vegetarian,9,-1,3
kak mau order 9 susu skim segar nih [SEP] siap susu skim segar rp72rb totalnya rp648rb kak,susu skim segar,9,72000,2
"pesan setengah ayam guling nasi mandhi 5 porsi dan nasi lele manyung 2 porsi ya kak [SEP] baik kak, 5 setengah ayam guling nasi mandhi (43.000) + 2 nasi lele manyung (rp31rb) = 277rb ya",setengah ayam guling nasi mandhi & nasi lele manyung,5 & 2,-1,4
pak indomie rendang kribo 8 [SEP] noted kak ditunggu ya,indomie rendang kribo,8,-1,3
minta 4 mie komplit mozza kak [SEP] baik kak mie komplit mozza 56k satuan totalnya rp 224.000,mie komplit mozza,4,56000,1
"mas nasi ayam crispy sambal matah 2 sama lamian honey bbq chicken 2 dong kak [SEP] baik kak, 2 nasi ayam crispy sambal matah (31.000) + 2 lamian honey bbq chicken (rp 48.000) = 158.000 ya",nasi ayam crispy sambal matah & lamian honey bbq chicken,2 & 2,-1,4
bisa pesan 9 teh tarik cincau cold dong [SEP] oke teh tarik cincau cold harga 27.000 total 243k ya kak,teh tarik cincau cold,9,27000,2
pesan 3 fried chicken [SEP] baik kak,fried chicken,3,-1,3
4 kopi susu ya kak [SEP] oke kak kopi susu harganya 65rb totalnya rp260rb,kopi susu,4,65000,1
boleh pesan 7 ikan gembung bakarnasi dong kak [SEP] noted kak ikan gembung bakarnasi 29 ribu per porsi totalnya 203k,ikan gembung bakarnasi,7,29000,1
"bu mau 3 pangsit ayam sama 2 susu lychee [SEP] noted kak pangsit ayam 3 porsi 13 ribu sama susu lychee 2 porsi 57 ribu, total rp 153.000",pangsit ayam & susu lychee,3 & 2,-1,4
"pesen 1 chicken dan 3 kupie susu nih [SEP] oke kak chicken 1 dan kupie susu 3, totalnya 206 ribu",chicken & kupie susu,1 & 3,-1,4
bang 4 bakso super dong kak [SEP] noted kak bakso super 57rb per porsi totalnya 228.000,bakso super,4,57000,1
pesen nasi kuning nya 2 porsi kak [SEP] baik kak,nasi kuning,2,-1,1
kk mau pesen 6 mango smoothie nih [SEP] siap mango smoothie 23.000 totalnya rp 138.000 kak,mango smoothie,6,23000,1
capcay bakso 9 bgks ya bang [SEP] oke kak capcay bakso harganya 57k totalnya 513rb,capcay bakso,9,57000,3
kk mau pesen 8 es cao dong [SEP] noted kak es cao rp47rb per porsi totalnya 376rb,es cao,8,47000,1
mas order aneka jus 7 ya [SEP] siap kak,aneka jus,7,-1,1
kak order chicken teriyaki set 3 [SEP] chicken teriyaki set 69rb ya kak jadi rp207rb,chicken teriyaki set,3,69000,1
min mau pesen 7 bakso halus sedang ya [SEP] siap kak bakso halus sedang 43k per porsi total 301rb ya,bakso halus sedang,7,43000,2
"order 1 chikuwa goreng, terus ayam geprek sambal moza nya 5 ya kak [SEP] baik kak, 1 chikuwa goreng (rp 54.000) + 5 ayam geprek sambal moza (45k) = 279 ribu ya",chikuwa goreng & ayam geprek sambal moza,1 & 5,-1,4
pesan 8 nasi merah [SEP] baik kak,nasi merah,8,-1,2
mbak order chicken drumstick 9 dong [SEP] oke chicken drumstick harga 71k total rp639rb ya kak,chicken drumstick,9,71000,1
pesen susu kocok boba coklat nya 2 porsi [SEP] siap susu kocok boba coklat 37.000 totalnya 74k kak,susu kocok boba coklat,2,37000,1
mau 6 indomie kuah [SEP] oke kak indomie kuah harganya 21rb totalnya 126.000,indomie kuah,6,21000,1
3 roti bakso ayam [SEP] oke kak roti bakso ayam harganya rp61rb totalnya 183.000,roti bakso ayam,3,61000,1
mbak 10 teh susu taro besar nih [SEP] siap kak teh susu taro besar 64 ribu per porsi total rp640rb ya,teh susu taro besar,10,64000,2
"nasi goreng api 2 bungkus dan 2 nasi hokben nih [SEP] oke kak nasi goreng api 2 dan nasi hokben 2, totalnya 152rb",nasi goreng api & nasi hokben,2 & 2,-1,4
boleh pesan 5 chicken nih [SEP] baik kak chicken 3rb satuan totalnya rp 15.000,chicken,5,3000,3
nasi penyet telortempetahu 3 bungkus ya pak [SEP] baik kak nasi penyet telortempetahu 30.000 satuan totalnya 90rb,nasi penyet telortempetahu,3,30000,2
"nasi paru goreng penyet 2 bungkus dan 3 ikan gembung bakarnasi dong [SEP] baik kak, 2 nasi paru goreng penyet (73.000) + 3 ikan gembung bakarnasi (12.000) = rp182rb ya",nasi paru goreng penyet & ikan gembung bakarnasi,2 & 3,-1,4
minta 6 es buah ya [SEP] siap kak es buah 62.000 per porsi total 372 ribu ya,es buah,6,62000,2
pak order chicken geprek 8 dong kak [SEP] baik kak,chicken geprek,8,-1,1
6 nasi gurami bakar sedang nih [SEP] oke nasi gurami bakar sedang harga 61rb total rp366rb ya kak,nasi gurami bakar sedang,6,61000,1
bang mau pesen 8 nasi sayur telur asin dong kak [SEP] baik kak nasi sayur telur asin 4.000 satuan totalnya 32 ribu,nasi sayur telur asin,8,4000,1
"min es sutos susu chocolatos 4 sama tiam mie 2 kak [SEP] siap kak, es sutos susu chocolatos rp 57.000 dan tiam mie 50rb, jadi total rp328rb ya",es sutos susu chocolatos & tiam mie,4 & 2,-1,4
mau 6 mie ayam bakso pangsit nih [SEP] noted kak mie ayam bakso pangsit 35.000 per porsi totalnya 210k,mie ayam bakso pangsit,6,35000,3
pesan 2 mie chicken teriyaki kak [SEP] siap kak mie chicken teriyaki rp 41.000 per porsi total 82 ribu ya,mie chicken teriyaki,2,41000,2
minta 7 es lychee tea dong kak [SEP] siap kak es lychee tea rp39rb per porsi total rp 273.000 ya,es lychee tea,7,39000,2
mau ayam pop jumlahnya 9 dong [SEP] oke noted,ayam pop,9,-1,1
pak 6 penyetan ayam plus nasi dong [SEP] oke siap kak,penyetan ayam plus nasi,6,-1,3
boleh pesan 10 mie kare ayam kak [SEP] baik kak mie kare ayam 31rb satuan totalnya 310.000,mie kare ayam,10,31000,1
"indomie rendang kribo 1 bungkus dan 4 balungan ayam rica bakar ya [SEP] siap kak, indomie rendang kribo 18.000 dan balungan ayam rica bakar 59.000, jadi total 254.000 ya",indomie rendang kribo & balungan ayam rica bakar,1 & 4,-1,4
pesen kopi ekspresso nya 2 porsi dong [SEP] noted kak ditunggu ya,kopi ekspresso,2,-1,3
pesen brownies topping keju nya 9 porsi ya [SEP] siap brownies topping keju rp18rb totalnya rp 162.000 kak,brownies topping keju,9,18000,1
"mas pesen 3 gyoza chicken toast dan 5 gurami goreng pedas [SEP] baik kak, 3 gyoza chicken toast (75k) + 5 gurami goreng pedas (rp 55.000) = 500.000 ya",gyoza chicken toast & gurami goreng pedas,3 & 5,-1,4
minta 9 popcorn chicken honey dong [SEP] noted kak ditunggu ya,popcorn chicken honey,9,-1,1
pak order aneka jus 5 kak,aneka jus,5,-1,3
"pesen 5 hot spicy chicken teriyaki dan 4 nasi goreng kampung nih [SEP] baik kak, 5 hot spicy chicken teriyaki (rp 47.000) + 4 nasi goreng kampung (28 ribu) = rp 347.000 ya",hot spicy chicken teriyaki & nasi goreng kampung,5 & 4,-1,4
beli 6 nasi cumi tauco [SEP] baik kak nasi cumi tauco rp 39.000 satuan totalnya 234.000,nasi cumi tauco,6,39000,2
kak mau order 3 telur ayam dadar ya [SEP] okeh telur ayam dadar harga rp 20.000 total 60 rbu ya kak,telur ayam dadar,3,20000,3
pesan 3 chicken wing bbq nih [SEP] noted kak chicken wing bbq rp52rb per porsi totalnya 156k,chicken wing bbq,3,52000,2
mau jus markisah segar jumlahnya 1 ya kak [SEP] baik kak jus markisah segar rp 45.000 satuan totalnya 45.000,jus markisah segar,1,45000,1
pak mau pesen 7 mie dower goreng komplit ya kak [SEP] noted kak mie dower goreng komplit 52.000 per porsi totalnya rp 364.000,mie dower goreng komplit,7,52000,2
minta 7 otot bakwan penyet kak [SEP] siap kak otot bakwan penyet 44.000 per porsi total 308 ribu ya,otot bakwan penyet,7,44000,1
nasi bebek goreng baang 8 bungkus ya bg [SEP] oke kak nasi bebek goreng bang harganya 41.000 totalnya rp328rb,nasi bebek goreng abang,8,41000,3
mas 10 es jeruk [SEP] siap kak es jeruk 25k per porsi total 250.000 ya,es jeruk,10,25000,2
mau mie aceh udang cumi jumlahnya 8 [SEP] oke mie aceh udang cumi harga rp13rb total 104 ribu ya kak,mie aceh udang cumi,8,13000,1
bu order mie aceh nyemek telur 10 nih [SEP] oke mie aceh nyemek telur harga 57 ribu total 570rb ya kak,mie aceh nyemek telur,10,57000,2
mau es kopi susu gula aren jumlahnya 3 nih [SEP] oke es kopi susu gula aren harga 59rb total rp177rb ya kak,es kopi susu gula aren,3,59000,1
"order 3 coklat susu hangat, terus ayam sayap nya 1 dong kak [SEP] siap kak, coklat susu hangat 20rb dan ayam sayap 17k, jadi total 77.000 ya",coklat susu hangat & ayam sayap,3 & 1,-1,4
min 9 es teh manis [SEP] siap es teh manis 66rb totalnya 594 ribu kak,es teh manis,9,66000,2
9 chicken wings [SEP] baik kak chicken wings rp29rb satuan totalnya 261k,chicken wings,9,29000,1
kk order risol ayam 7 kak [SEP] siiaapp kak risol ayam 37rb per porsi ttl 259.000 ya,risol ayam,7,37000,3
pesen ayam penyet jumbo sambel pecaknasi nya 1 porsi dong [SEP] baik kak ayam penyet jumbo sambel pecaknasi 35.000 satuan totalnya 35rb,ayam penyet jumbo sambel pecaknasi,1,35000,2
minta 5 mie ganas nih [SEP] noted kak mie ganas 53.000 per porsi totalnya rp 265.000,mie ganas,5,53000,1
pesen es teh manis nya 8 porsi [SEP] oke kak es teh manis harganya 11rb totalnya 88 ribu,es teh manis,8,11000,2
beli 5 chicken yakiniku rice bowl ya kak [SEP] baik kak chicken yakiniku rice bowl 40k satuan totalnya rp200rb,chicken yakiniku rice bowl,5,40000,3
order nasi hainam 4 ya kak [SEP] baik kak nasi hainam 13 ribu satuan totalnya 52.000,nasi hainam,4,13000,2
"kak mau 1 dimsum ayam udang sama 1 empal siomay penyet ya [SEP] oke kak dimsum ayam udang 1 dan empal siomay penyet 1, totalnya 68k",dimsum ayam udang & empal siomay penyet,1 & 1,-1,4
mbak 8 jamur tiram goreng tepung [SEP] siap kak,jamur tiram goreng tepung,8,-1,1
pesen jus wortel susu nya 2 porsi dong kak [SEP] oke noted,jus wortel susu,2,-1,3
minta 10 nasi penyet ayam bakwan dong kak [SEP] siap nasi penyet ayam bakwan 22 ribu totalnya 220rb kak,nasi penyet ayam bakwan,10,22000,1
"order 5 mie tiaw goreng telur, terus bakmi goreng nya 3 dong kak [SEP] oke kak mie tiaw goreng telur 5 dan bakmi goreng 3, totalnya 265k",mie tiaw goreng telur & bakmi goreng,5 & 3,-1,4
mau nasi putih ol jumlahnya 3 nih [SEP] noted kak ditunggu ya,nasi putih ol,3,-1,1
whole chicken geprek 10 dong kak [SEP] noted kak whole chicken geprek 33k per porsi totalnya 330.000,whole chicken geprek,10,33000,1
mau chicken tsukemen udon jumlahnya 3 ya [SEP] baik kak chicken tsukemen udon 33k satuan totalnya 99rb,chicken tsukemen udon,3,33000,1
"mas mau 1 nasi ayam lava pedas sama 4 pangsit mie kuah ya kak [SEP] noted kak nasi ayam lava pedas 1 porsi 42 ribu sama pangsit mie kuah 4 porsi 18rb, total rp114rb",nasi ayam lava pedas & pangsit mie kuah,1 & 4,-1,4
chicken teriyaki skewers 6 bungkus ya mbak [SEP] oke kak chicken teriyaki skewers harganya 14k totalnya rp84rb,chicken teriyaki skewers,6,14000,2
pesan 4 ice matcha latte jelly kak [SEP] noted kak ditunggu ya,ice matcha latte jelly,4,-1,2
boleh pesan 3 chicken cheeseburger dong kak [SEP] oc chicken cheeseburger hargs 63k total 189 ribu ya kak,chicken cheeseburger,3,63000,3
pesan 5 strawberry tea [SEP] oke strawberry tea harga 17k total rp85rb ya kak,strawberry tea,5,17000,1
"min pesen 1 mie petir jamur dan 5 kopi hitam ya kak [SEP] siap kak, mie petir jamur rp27rb dan kopi hitam 54.000, jadi total rp 297.000 ya",mie petir jamur & kopi hitam,1 & 5,-1,4
pesan 10 nasi bungkus udang sambalado kak [SEP] noted kak nasi bungkus udang sambalado rp 24.000 per porsi totalnya rp240rb,nasi bungkus udang sambalado,10,24000,2
bang order nasi chicken lada hitam 3 ya [SEP] siap nasi chicken lada hitam 50 ribu totalnya 150rb kak,nasi chicken lada hitam,3,50000,2
9 teh hijau tarik panas nih [SEP] siap kak,teh hijau tarik panas,9,-1,1
"mbak mau 5 nasi uduk sama 5 nasi babat sapi dong kak [SEP] noted kak nasi uduk 5 porsi 59k sama nasi babat sapi 5 porsi 59rb, total 590rb",nasi uduk & nasi babat sapi,5 & 5,-1,4
kak nasi ayam bakar madu 3 ya kak [SEP] siap nasi ayam bakar madu rp 52.000 totalnya 156rb kak,nasi ayam bakar madu,3,52000,1
"nasi pecel onclang 2 bungkus dan 5 brownies tiramisu marble [SEP] baik kak, 2 nasi pecel onclang (47rb) + 5 brownies tiramisu marble (72k) = 454rb ya",nasi pecel onclang & brownies tiramisu marble,2 & 5,-1,4
"kk pesen 3 onigiri spicy chicken dan 2 nasi lele manyung dong kak [SEP] siap kak, onigiri spicy chicken rp19rb dan nasi lele manyung 59 ribu, jadi total 175 ribu ya",onigiri spicy chicken & nasi lele manyung,3 & 2,-1,4
beli 5 es durian original kak [SEP] qey es durian original harga 55.000 ttl rp275rb ya kak,es durian original,5,55000,3
"pesan bakso malang 4 porsi dan paranoid chicken wings 4 porsi dong [SEP] baik kak, 4 bakso malang (rp 34.000) + 4 paranoid chicken wings (rp 7.000) = rp 164.000 ya",bakso malang & paranoid chicken wings,4 & 4,-1,4
"bg bihun gorengkuah sosis 1 sama nasi ayam pop cron 1 nih [SEP] noted kak bihun gorengkuah sosis 1 porsi 52rb sama nasi ayam pop cron 1 porsi 62 ribu, total 114rb",bihun gorengkuah sosis & nasi ayam pop cron,1 & 1,-1,4
mas bisa pesan 6 olahan ikan isi ayam dong kak [SEP] oke kak olahan ikan isi ayam harganya rp 52.000 totalnya rp312rb,olahan ikan isi ayam,6,52000,1
"es taro l 1 bungkus dan 2 jus wortel susu dong kak [SEP] siap kak, es taro l rp 15.000 dan jus wortel susu rp26rb, jadi total rp 67.000 ya",es taro l & jus wortel susu,1 & 2,-1,4
beli 4 mie kare ayam ya [SEP] siap kak mie kare ayam 62rb per porsi total 248.000 ya,mie kare ayam,4,62000,2
pesan 8 ikan nila crispy nasi nih [SEP] ikan nila crispy nasi rp10rb ya kak jadi 80.000,ikan nila crispy nasi,8,10000,2
pesen martabak telur nya 9 porsi nih [SEP] martabak telur rp45rb ya kak jadi 405rb,martabak telur,9,45000,2
"pesan ayam penyet goreng 2 porsi dan nasi goreng putih spesial 1 porsi ya kak [SEP] baik kak, 2 ayam penyet goreng (64 ribu) + 1 nasi goreng putih spesial (rp25rb) = rp 153.000 ya",ayam penyet goreng & nasi goreng putih spesial,2 & 1,-1,4
mau ropang strawberry keju susu jumlahnya 2 ya [SEP] ropang strawberry keju susu 17k ya kak jadi 34.000,ropang strawberry keju susu,2,17000,2
