input_text,product,quantity,price_satuan,pattern
pesan 5 choco peanut stick dong [SEP] baik kak choco peanut stick 64 ribu satuan totalnya 320 ribu,choco peanut stick,5,64000,1
kak mau pesen 4 rice egg kak [SEP] noted kak ditunggu ya,rice egg,4,-1,3
beli 5 vanila milkshake [SEP] oke kak vanila milkshake harganya rp44rb totalnya rp220rb,vanila milkshake,5,44000,2
kak nmau order 3 sambos kak [SEP] sambos 73 ribu ya kak jadi 219.000,sambos,3,73000,3
9 pisang nutela keju ya [SEP] noted kak pisang nutela keju 44.000 per porsi totalnya 396.000,pisang nutela keju,9,44000,1
minta 1 pancong  strawberry l kak [SEP] oke siap kak,pancong  strawberry l,1,-1,2
mas mau pesen 4 toping telor mata sapi kak [SEP] noted kak toping telor mata sapi 37k per porsi totalnya 148rb,toping telor mata sapi,4,37000,1
minta 2 roti paha ayam ya [SEP] roti paha ayam 64k ya kak jadi rp128rb,roti paha ayam,2,64000,1
10 kepiting saus singapore ya kak [SEP] baik kak kepiting saus singapore 64k satuan totalnya rp 640.000,kepiting saus singapore,10,64000,1
boleh pesan 2 banana cheese nih [SEP] banana cheese 46 ribu ya kak jadi 92rb,banana cheese,2,46000,1
beli 5 black dog kak [SEP] siap black dog 59rb totalnya 295 ribu kak,black dog,5,59000,2
kk bisa pesan 1 berry booster dong [SEP] siap berry booster rp35rb totalnya 35k kak,berry booster,1,35000,2
pak 10 ubi jalar merah segar nih [SEP] oke noted,ubi jalar merah segar,10,-1,3
mau 7 vanilla blend kak [SEP] baik kak vanilla blend rp24rb satuan totalnya 168.000,vanilla blend,7,24000,2
pesan 2 cheese whole dong [SEP] oke kak pesanannya masuk ya,cheese whole,2,-1,2
boleh pesen 5 rumput patimah dong kak [SEP] oke kak rumput patimah hrgny 70 ribu totalnya 350 ribu,rumput patimah,5,70000,3
kak mau order 2 shabu shabu special kak [SEP] oke shabu shabu special harg 49rb ttl rp98rb ya kak,shabu shabu special,2,49000,3
pesan 1 hokkaido boba matcha nih [SEP] hokkaido boba matcha 34 ribu ya kak jadi 34k,hokkaido boba matcha,1,34000,1
kk bisa pesan 5 dark chocolate ya [SEP] oke dark chocolate harga 43k total 215 ribu ya kak,dark chocolate,5,43000,1
pesan 9 french fries large kak [SEP] noted kak french fries large 60rb per porsi totalnya rp540rb,french fries large,9,60000,1
pak mau pesen 1 cumi saus padang dong [SEP] baik kak cumi saus padang 41k satuan totalnya 41.000,cumi saus padang,1,41000,1
kak mau order 8 cherry kiss [SEP] siap kak cherry kiss 14k per porsi total 112.000 ya,cherry kiss,8,14000,2
pak 4 chicken skin crispy dong kak [SEP] siap kak,chicken skin crispy,4,-1,2
bl 3 gurami rica rica ya [SEP] baik kak gurami rica rica rp 14.000 satuan totalnya 42.000,gurami rica rica,3,14000,3
mau 2 raisin nih [SEP] raisin rp51rb ya kak jadi 102rb,raisin,2,51000,1
kak mau pesen 8 batagor  teh manis nih [SEP] siap kak,batagor  teh manis,8,-1,1
beli 2 beeftoto special nih [SEP] noted kak beeftoto special 52 ribu per porsi totalnya 104k,beeftoto special,2,52000,3
4 crepes blueberry strawberry ya kak [SEP] baik kak crepes blueberry strawberry rp 4.000 satuan totalnya 16k,crepes blueberry strawberry,4,4000,2
bg 7 popcan strawberry lemonade,popcan strawberry lemonade,7,-1,3
minta 6 agaragar kak [SEP] oke kak agaragar harganya rp56rb totalnya 336k,agaragar,6,56000,2
kak 1 ayam cha jamur ya [SEP] baik kak ayam cha jamur rp49rb satuan totalnya rp49rb,ayam cha jamur,1,49000,2
1 mie seblak hot jeletot dong [SEP] noted kak mie seblak hot jeletot 66.000 per porsi totalnya 66rb,mie seblak hot jeletot,1,66000,1
4 butterfly sugar and cheese kak [SEP] siap kak butterfly sugar and cheese 43 ribu per porsi total 172.000 ya,butterfly sugar and cheese,4,43000,3
5 cammetutu ya kak [SEP] noted kak cammetutu 47 ribu per porsi totalnya rp235rb,cammetutu,5,47000,3
kak mau pesen 9 buah dong,buah,9,-1,3
kak mau pesen 8 molen pisang original topping tiramisu ya [SEP] siap kak,molen pisang original topping tiramisu,8,-1,1
pesan 8 bery s mint kak [SEP] oke siap kak,bery s mint,8,-1,3
pesan 8 panekuk vanila ya kak [SEP] oke kak pesanannya masuk ya,panekuk vanila,8,-1,3
mau pesen 9 starbucks via anniversary ya kak [SEP] siap kak starbucks via anniversary 23 ribu per porsi total rp 207.000 ya,starbucks via anniversary,9,23000,1
pesan 6 seblak ceker bandung dong kak [SEP] noted kak ditunggu ya,seblak ceker bandung,6,-1,1
kak 7 iced thai tea ukuran m dong [SEP] oke kak pesanannya masuk ya,iced thai tea ukuran m,7,-1,1
10 gendon beff chesee [SEP] sip gendon beff chesee harga 51.000 total 510rb ya kak,gendon beff chesee,10,51000,3
boleh pesan 9 pizza molen chicken dong kak [SEP] oke pizza molen chicken harga 28 ribu total rp252rb ya kak,pizza molen chicken,9,28000,2
pak 1 daging asap ya kak [SEP] siap daging asap 23k totalnya 23rb kak,daging asap,1,23000,1
kak mau pesen 3 brownies potong mika m nih [SEP] siap kak,brownies potong mika m,3,-1,2
bisa pesan 7 pancong chocolate kak [SEP] siap kak pancong chocolate 38.000 per porsi total rp 266.000 ya,pancong chocolate,7,38000,1
mas bisa pesan 5 double choco loaf kak [SEP] oke kak double choco loaf harganya rp 29.000 totalnya rp145rb,double choco loaf,5,29000,1
7 soto tanpa daging ya kak [SEP] siap kak soto tanpa daging rp 41.000 per porsi total 287rb ya,soto tanpa daging,7,41000,3
minta 3 somay goreng ya [SEP] oke kak somay goreng harganya 42 ribu totalnya 126.000,somay goreng,3,42000,1
bs pesan 6 kebab lumer beef kebab large ya kak [SEP] oke kebab lumer beef kebab large harga 72rb total rp432rb ya kak,kebab lumer beef kebab large,6,72000,3
mau 1 fuyunghai kepiting nih [SEP] siap fuyunghai kepiting 67rb totalnya rp67rb kak,fuyunghai kepiting,1,67000,2
bu mauuuu pesen 1 itaewon crispy chicken xxl kak [SEP] itaewon crispy chicken xxl 54k ya kak jadi 54 ribu,itaewon crispy chicken xxl,1,54000,3
beli 6 gadenggadung kering dong [SEP] noted kak gadenggadung kering rp 43.000 per porsi totalnya rp258rb,gadenggadung kering,6,43000,2
minta 6 sapi daleman segar [SEP] baik kak sapi daleman segar 44.000 satuan totalnya rp 264.000,sapi daleman segar,6,44000,1
boleh pesan 1 daun koro kak [SEP] baik kak daun koro 31k satuan totalnya 31rb,daun koro,1,31000,2
minta 1 kentang goreng original dong [SEP] siap kak kentang goreng original 43k per porsi total 43k ya,kentang goreng original,1,43000,1
min bisa book 4 beef qorma double dong kak [SEP] baik kak beef qorma double rp57rb satuan totalnya 228k,beef qorma double,4,57000,3
5 siomay kuah ranjau frozen dong kak [SEP] siap kak siomay kuah ranjau frozen 53 ribu per porsi total rp265rb ya,siomay kuah ranjau frozen,5,53000,1
mau pesen 5 topping prawn dong [SEP] siap kak topping prawn 51k per porsi total 255.000 ya,topping prawn,5,51000,2
kak mo order 2 khaubak nasi nih [SEP] khaubak nasi 54k ya kak jadi rp 108.000,khaubak  nasi,2,54000,3
mas isa pesan 4 drink beng beng dong kak [SEP] oke kak drink beng beng harganya 61 rbu totalnya rp244rb,drink beng beng,4,61000,3
bang 9 otss big breakfast dong kak [SEP] noted kak otss big breakfast rp65rb per porsi totalnya 585.000,otss big breakfast,9,65000,2
boleh pesan 4 mochi taro rm [SEP] noted kak mochi taro rm 39.000 per porsi totalnya 156rb,mochi taro rm,4,39000,2
beli 1 ayam goreng pasundan dada dong kak [SEP] oke kak ayam goreng pasundan dada harganya rp 71.000 totalnya rp 71.000,ayam goreng pasundan dada,1,71000,1
4 samyang spicy mozarella ya kak [SEP] oke samyang spicy mozarella harga 41k total rp 164.000 ya kak,samyang spicy mozarella,4,41000,1
kak mau order 10 merkueh kak [SEP] baik kak merkueh rp 35.000 satuan totalnya 350.000,merkueh,10,35000,2
beli 3 milo giant nih [SEP] oke milo giant harga 58k total 174.000 ya kak,milo giant,3,58000,2
beli 4 fish  chips ya kak [SEP] noted kak fish  chips 50 ribu per porsi totalnya 200k,fish  chips,4,50000,1
mau 3 kopi dingin ya kak [SEP] baik kak kopi dingin 50 ribu satuan totalnya 150.000,kopi dingin,3,50000,2
kak mau pesen 7 mie hun nyemek daging dong kak [SEP] key mie hun nyemek daging harga 5k total rp35rb ya kak,mie hun nyemek daging,7,5000,3
6 sawo duren segar nih [SEP] oke kak sawo duren segar harganya 68 ribu totalnya rp408rb,sawo duren segar,6,68000,2
10 sweet sunrise kak [SEP] sweet sunrise 51rb ya kak jadi rp510rb,sweet sunrise,10,51000,1
minta 1 aburi chicken cheese roll [SEP] oke noted,aburi chicken cheese roll,1,-1,1
bang bz pesen 1 lokan segar nih [SEP] lokan segar rp 33.000 ya kak jadi rp 33.000,lokan segar,1,33000,3
request 6 gurami goreng kering dong kak [SEP] siyaap gurami goreng kering 40rb totalnya 240 ribu kak,gurami goreng kering,6,40000,3
pesan 8 frappe alla banana [SEP] siap frappe alla banana rp71rb totalnya rp568rb kak,frappe alla banana,8,71000,1
7 juas buah naga ya [SEP] oke kak juas buah naga harganya rp 34.000 totalnya 238 ribu,juas buah naga,7,34000,2
mau pesen 6 martabak telor kornet keju [SEP] martabak telor kornet keju rp 24.000 ya kak jadi 144.000,martabak telor kornet keju,6,24000,3
beli 3 gurami goreng kering  ekor kak [SEP] oke gurami goreng kering  ekor harga rp6rb total 18rb ya kak,gurami goreng kering  ekor,3,6000,2
mas bisa pesan 3 snack ball legendaris nih [SEP] siap kak snack ball legendaris rp 15.000 per porsi total 45rb ya,snack ball legendaris,3,15000,1
7 mie bakwan jumbo kak [SEP] oke kak pesanannya masuk ya,mie bakwan jumbo,7,-1,1
kak mau order 7 martabak spesial dong [SEP] siap kak martabak spesial 23.000 per porsi total 161 ribu ya,martabak spesial,7,23000,1
boleh pesan 8 matcha frappe latte nih [SEP] noted kak matcha frappe latte rp68rb per porsi totalnya 544.000,matcha frappe latte,8,68000,1
ord 6 kranji segar [SEP] baik kak kranji segar rp46rb satuan totalnya 276rb,kranji segar,6,46000,3
pesan 5 klepon coconut crunch ya [SEP] klepon coconut crunch rp 9.000 ya kak jadi rp 45.000,klepon coconut crunch,5,9000,1
mau 10 buah naga merah segar [SEP] siap buah naga merah segar 66.000 totalnya 660rb kak,buah naga merah segar,10,66000,1
10 kerupuk udang goreng nih [SEP] oke kerupuk udang goreng harga 45.000 total 450k ya kak,kerupuk udang goreng,10,45000,2
kak mau order 7 nutrisari semangka nih [SEP] siap kak nutrisari semangka 51 ribu per porsi total 357 ribu ya,nutrisari semangka,7,51000,2
bisa pesan 9 chicken katsu bomb ya kak [SEP] chicken katsu bomb rp45rb ya kak jadi 405 ribu,chicken katsu bomb,9,45000,1
beli 2 chicken quesadilla dong [SEP] siap kak chicken quesadilla 57.000 per porsi total 114rb ya,chicken quesadilla,2,57000,1
bu nbisa pesan 8 white zebra [SEP] siap white zebra 57rb totalnya 456rb kak,white zebra,8,57000,3
massss bisaaa pesan 10 oat cookies ya kak [SEP] oat cookies 48rb ya kak jadi 480k,oat cookies,10,48000,3
1 double chicken steak [SEP] noted kak ditunggu ya,double chicken steak,1,-1,1
6 cumi korean spicy ya [SEP] cumi korean spicy 75 ribu ya kak jadi rp 450.000,cumi korean spicy,6,75000,2
kk 4 hot stmj ya kak [SEP] oke kak pesanannya masuk ya,hot stmj,4,-1,2
pak bisa pesan 3 scallop ya kak [SEP] okeh scallop harga 27 ribu total 81rb ya kak,scallop,3,27000,3
bang mau pesen 2 iced baileys latte ya kak [SEP] siap iced baileys latte rp46rb totalnya 92rb kak,iced baileys latte,2,46000,1
kak mau order 8 sei ayam ricarica kak [SEP] noted kak sei ayam ricarica rp 11.000 per porsi totalnya 88.000,sei ayam ricarica,8,11000,2
kak mau order 4 kwetiau kungfu biasa dong [SEP] kwetiau kungfu biasa 75.000 ya kak jadi 300.000,kwetiau kungfu biasa,4,75000,1
mau 3 ikan kima segar [SEP] ikan kima segar 36 ribu ya kak jadi 108rb,ikan kima segar,3,36000,3
boleh pesan 2 kings chicken  cheeseburger dong [SEP] siap kings chicken  cheeseburger 9k totalnya 18 ribu kak,kings chicken  cheeseburger,2,9000,1
kak mau pesen 8 ramerame mandhi ayam nih [SEP] noted kak ditunggu ya,ramerame mandhi ayam,8,-1,2
bang mau pesen 3 lamian ayam panggang kak [SEP] oke lamian ayam panggang harga 64 ribu total 192 ribu ya kak,lamian ayam panggang,3,64000,1
kak 1 oncom merah goreng bertepung ya [SEP] siap kak oncom merah goreng bertepung rp 56.000 per porsi total 56 ribu ya,oncom merah goreng bertepung,1,56000,1
7 ice pink coco,ice pink coco,7,-1,2
mas bisa pesan 8 kerupuk mawar [SEP] oke kerupuk mawar harga 18k total 144k ya kak,kerupuk mawar,8,18000,1
minta 4 md nyakitin topping blackpepper nih [SEP] siap kak md nyakitin topping blackpepper 73 ribu per porsi total rp 292.000 ya,md nyakitin topping blackpepper,4,73000,2
8 jus jeruk hangat dong [SEP] baik kak jus jeruk hangat rp 32.000 satuan totalnya 256rb,jus jeruk hangat,8,32000,2
mas 9 seblak telor ceker sayap [SEP] oke noted,seblak telor ceker sayap,9,-1,1
minta 1 seblak kwetiau baksos [SEP] noke seblak kwetiau baksos hrg 58 ribu total rp58rb ya kak,seblak kwetiau baksos,1,58000,3
bli 3 cake pandan kacang kak [SEP] siap kak cake pandan kacang 5k per porsi total 15k ya,cake pandan kacang,3,5000,3
mas 6 srikaya butter set [SEP] srikaya butter set rp41rb ya kak jadi 246.000,srikaya butter set,6,41000,2
mauuuuuuu 2 roti nanas dong [SEP] ok kak roti nanas harganya rp 61.000 totalnya 122rb,roti nanas,2,61000,3
1 bolu gulung special ori ya [SEP] oke kak bolu gulung special ori harganya 68.000 totalnya 68 ribu,bolu gulung special ori,1,68000,1
pesan 5 crispy chicken bbq aqua [SEP] oke noted,crispy chicken bbq aqua,5,-1,1
mau 9 manggo crush dong kak [SEP] manggo crush rp62rb ya kak jadi 558 ribu,manggo crush,9,62000,1
min 7 hojicha oat milk boba dong [SEP] oke kak hojicha oat milk boba harganya 23.000 totalnya 161rb,hojicha oat milk boba,7,23000,1
minta 6 sup tomyam seafood dong kak,sup tomyam seafood,6,-1,2
5 nyoklat toping keju kak [SEP] siap kak nyoklat toping keju 34.000 per porsi total 170rb ya,nyoklat toping keju,5,34000,1
pesan 5 topping sambal balado dong kak [SEP] uke kak topping sambal balado hrgny rp35rb totalnya 175 ribu,topping sambal balado,5,35000,3
pesan 5 dadar jagung nih [SEP] oke kak pesanannya masuk ya,dadar jagung,5,-1,3
mau 9 berry say cheese dong [SEP] noted kak berry say cheese 68.000 per porsi totalnya rp612rb,berry say cheese,9,68000,2
minta 6 ceker ayam ya [SEP] noted kak ditunggu ya,ceker ayam,6,-1,3
mas bisa pesan 1 honey coffee dong [SEP] honey coffee 70 ribu ya kak jadi 70rb,honey coffee,1,70000,1
pesan 8 yubari float nih [SEP] oke kak yubari float harganya 26k totalnya 208 ribu,yubari float,8,26000,1
beli 4 burger chicken  telur ya [SEP] noted kak burger chicken  telur 41 ribu per porsi totalnya 164k,burger chicken  telur,4,41000,1
kk mau pesen 9 kerapu steam kecap per ekor ya kak [SEP] noted kak kerapu steam kecap per ekor rp 10.000 per porsi totalnya 90k,kerapu steam kecap per ekor,9,10000,1
pesan 7 teh arab maklum nih [SEP] baik kak teh arab maklum 28.000 satuan totalnya 196rb,teh arab maklum,7,28000,3
7 spicy crunchy idako nih [SEP] siap kak,spicy crunchy idako,7,-1,3
pak 9 roti keset kombinasi nih [SEP] oke roti keset kombinasi harga 74rb total rp666rb ya kak,roti keset kombinasi,9,74000,2
mau 8 ifomie kuah dong [SEP] siap ifomie kuah rp23rb totalnya 184.000 kak,ifomie kuah,8,23000,2
min 7 hot choco hazelnut dong [SEP] oke hot choco hazelnut nharga 51rb total 357.000 ya kak,hot choco hazelnut,7,51000,3
boleh ord 4 ifu mie binjai ya kak [SEP] oce kak ifu mie binjai harganya 48rb totalnya 192.000,ifu mie binjai,4,48000,3
4 cheesecake in the trap ya kak [SEP] siap kak,cheesecake in the trap,4,-1,2
mas 3 cheesebokki ya [SEP] siap kak cheesebokki 25k per porsi total 75 ribu ya,cheesebokki,3,25000,3
kak 10 blend avocado dong [SEP] baik kak blend avocado 23k satuan totalnya 230rb,blend avocado,10,23000,3
mau 4 nasi goreng kecombrang ayam pete dong [SEP] oke nasi goreng kecombrang ayam pete harga 21k total 84k ya kak,nasi goreng kecombrang ayam pete,4,21000,2
beli 4 milk shake choco [SEP] okokok kak milk shake choco hrgny rp 62.000 totalnya rp248rb,milk shake choco,4,62000,3
beli 3 extra bawang bombay ya kak [SEP] siap kak extra bawang bombay 56 ribu per porsi total 168k ya,extra bawang bombay,3,56000,2
boleh pesan 10 lawar babi masakan ya [SEP] baik kak lawar babi masakan 57rb satuan totalnya 570rb,lawar babi masakan,10,57000,2
boleh pesan 10 chickin og dong kak [SEP] oke kak chickin og harganya 37 ribu totalnya rp 370.000,chickin og,10,37000,2
kak mau pesen 9 redler ya [SEP] noted kak redler rp17rb per porsi totalnya rp 153.000,redler,9,17000,1
mbak mau pesen 3 roti bakar strawberry nih [SEP] roti bakar strawberry 29.000 ya kak jadi 87 ribu,roti bakar strawberry,3,29000,2
2 es kopi tem ya [SEP] siap es kopi tem 60rb totalnya rp120rb kak,es kopi tem,2,60000,2
mau 1 esteh avocado medium dong [SEP] siap kak esteh avocado medium 14rb per porsi total rp14rb ya,esteh avocado medium,1,14000,2
mau 6 chicken black pepper pizza nih [SEP] siap kak chicken black pepper pizza 64rb per porsi total rp384rb ya,chicken black pepper pizza,6,64000,2
mau pesen 8 jajangmyeon ya [SEP] noted kak jajangmyeon 53k per porsi totalnya 424 ribu,jajangmyeon,8,53000,1
bg bisa pesan 9 seblak campur dong kak [SEP] siap seblak campur 45.000 totalnya 405 ribu kak,seblak campur,9,45000,2
mau 6 seblak kwetiau baksos dong [SEP] oke kak seblak kwetiau baksos harganya 36rb totalnya 216rb,seblak kwetiau baksos,6,36000,2
mnt 6 ikan bawal tauco kak [SEP] siap ikan bawal tauco 73k totalnya 438rb kak,ikan bawal tauco,6,73000,3
pesan 5 cocoa latte ya [SEP] qey cocoa latte harga 71.000 total rp355rb ya kak,cocoa latte,5,71000,3
3 scallop best go ya,scallop best go,3,-1,2
bang mau pesen 9 komak polong segar [SEP] oke komak polong segar harga 29k total rp 261.000 ya kak,komak polong segar,9,29000,1
10 cireng ranjau kak [SEP] baik kak cireng ranjau 6 ribu satuan totalnya 60k,cireng ranjau,10,6000,3
beli 8 nasi kotak  ayam rendang ya [SEP] baik kak nasi kotak  ayam rendang 5.000 satuan totalnya 40rb,nasi kotak  ayam rendang,8,5000,1
minta 3 mie kroyok teman ya kak [SEP] noted kak ditunggu ya,mie kroyok teman,3,-1,1
boleh pesan 2 burger beef dong kak [SEP] oke burger beef harga rp 47.000 total 94rb ya kak,burger beef,2,47000,1
kak mau order 1 wahaha pork ribs small kak [SEP] siap kak wahaha pork ribs small rp 50.000 per porsi total 50.000 ya,wahaha pork ribs small,1,50000,1
pesan 1 martabak mesir,martabak mesir,1,-1,3
kk 4 brownies mente kak [SEP] baik kak,brownies mente,4,-1,3
pak bisa pesan 4 mocha cold l ya [SEP] mocha cold l 71k ya kak jadi rp284rb,mocha cold l,4,71000,3
mbak mau pesen 10 double dark chocolate frappe [SEP] baik kak double dark chocolate frappe 51 ribu satuan totalnya rp510rb,double dark chocolate frappe,10,51000,1
bisa pesan 1 nasi uduk komplit ya kak [SEP] oke kak nasi uduk komplit harganya 35k totalnya 35 ribu,nasi uduk komplit,1,35000,1
boleh pesan 5 spesial telor bebek keju ya [SEP] baik kak spesial telor bebek keju rp71rb satuan totalnya 355rb,spesial telor bebek keju,5,71000,1
mau 2 sambal terong ya [SEP] noted kak sambal terong 35.000 per porsi totalnya 70 ribu,sambal terong,2,35000,2
mau 7 potato korean bbqbarbeque korea nih [SEP] siap potato korean bbqbarbeque korea rp 12.000 totalnya 84rb kak,potato korean bbqbarbeque korea,7,12000,1
mau 4 usus goreng dong [SEP] usus goreng rp9rb ya kak jadi 36k,usus goreng,4,9000,2
maau 3 nasi bungkus sambal udang kak [SEP] nasi bungkus sambal udang 57 ribu ya kak jadi rp 171.000,nasi bungkus  sambal udang,3,57000,3
kak mau order 8 ayam saos asam ya [SEP] siap kak ayam saos asam 31 ribu per porsi total 248k ya,ayam saos asam,8,31000,1
kak mauk order 1 beef floss roll ya kak [SEP] baik kak beef floss roll rp71rb satuan totalnya rp71rb,beef floss roll,1,71000,3
mbak mau pesen 1 donat toping mises dong kak [SEP] siap donat toping mises rp 18.000 totalnya rp18rb kak,donat toping mises,1,18000,2
kak bisa pesan 5 nasi bucket dori dong [SEP] baik kak nasi bucket dori rp 49.000 satuan totalnya rp245rb,nasi bucket dori,5,49000,1
mas mau pesen 10 butterfly garlic ya kak [SEP] noted kak butterfly garlic 24k per porsi totalnya 240rb,butterfly garlic,10,24000,3
bu bisa pesan 10 saus keju recheese dong [SEP] siap saus keju recheese 16 ribu totalnya rp 160.000 kak,saus keju recheese,10,16000,1
pesan 5 kwatiaw seafood ya kak [SEP] siap kwatiaw seafood rp60rb totalnya 300 ribu kak,kwatiaw seafood,5,60000,2
mas 1 ucapan  lilin kak [SEP] siap kak,ucapan  lilin,1,-1,3
2 ice ilusi kopi dong [SEP] ice ilusi kopi rp 37.000 ya kak jadi 74.000,ice ilusi kopi,2,37000,2
kak bisa pesan 4 puding tiramisu [SEP] siap kak puding tiramisu rp 64.000 per porsi total rp256rb ya,puding tiramisu,4,64000,2
mau 2 ayam pecak nasi ya [SEP] noted kak ayam pecak nasi 70k per porsi totalnya 140 ribu,ayam pecak  nasi,2,70000,3
6 le chocolate nih [SEP] le chocolate 43k ya kak jadi 258k,le chocolate,6,43000,3
kak mau pesen 3 cumi asam manis ranjau ya [SEP] siap cumi asam manis ranjau 26 ribu totalnya 78rb kak,cumi asam manis ranjau,3,26000,2
boleh pesan 8 cheese quesadilla ya [SEP] siap kak cheese quesadilla rp55rb per porsi total 440rb ya,cheese quesadilla,8,55000,1
pesan 5 nasi kepala bebek goreng nih [SEP] oke noted,nasi kepala bebek goreng,5,-1,2
kak 9 krupuk keong kak [SEP] siap kak krupuk keong 59 ribu per porsi total 531k ya,krupuk keong,9,59000,2
8 l nestea nih [SEP] siap kak l nestea 9rb per porsi total 72.000 ya,l nestea,8,9000,2
minta 3 super telor ayam dong [SEP] siap kak super telor ayam 69rb per porsi total 207.000 ya,super telor ayam,3,69000,1
kak mau pesen 3 alvocado dong kak [SEP] oke siap kak,alvocado,3,-1,1
pesan 9 kurma dong kak [SEP] oke kak kurma harganya 36 ribu totalnya 324.000,kurma,9,36000,2
pesan 3 croissant kosong dong [SEP] noted kak croissant kosong 23rb per porsi totalnya 69rb,croissant kosong,3,23000,2
bg mau pesen 5 shibuya fresh milk [SEP] shibuya fresh milk 22.000 ya kak jadi 110.000,shibuya fresh milk,5,22000,2
minta 4 sunset orange mint yogurt ya kak [SEP] siap kak sunset orange mint yogurt 4k per porsi total 16k ya,sunset orange mint yogurt,4,4000,1
kak mau order 1 pepes ikan dong [SEP] noke pepes ikan hrg 42 ribu ttl 42rb ya kak,pepes ikan,1,42000,3
min mau pesen 4 indomie matah buaya ya [SEP] noted kak indomie matah buaya 74.000 per porsi totalnya rp296rb,indomie matah buaya,4,74000,2
kak mau order 4 topping beef dong [SEP] topping beef rp 63.000 ya kak jadi rp252rb,topping beef,4,63000,1
kak mau pesen 8 ikan bawal goreng tepung ya kak [SEP] oke siap kak,ikan bawal goreng tepung,8,-1,1
kak mau order 5 mie pecel kak [SEP] noted kak mie pecel 60 ribu per porsi totalnya 300 ribu,mie pecel,5,60000,1
beli 1 chocolate dome ya kak [SEP] chocolate dome 53 ribu ya kak jadi 53k,chocolate dome,1,53000,1
pesan 3 es kopi gula aren dong [SEP] siap es kopi gula aren 21.000 totalnya 63 ribu kak,es kopi gula aren,3,21000,1
7 donat sarden dong [SEP] noted kak donat sarden rp34rb per porsi totalnya rp238rb,donat sarden,7,34000,2
pesan 10 creme caramel tea hot [SEP] siap kak creme caramel tea hot 34rb per porsi total rp 340.000 ya,creme caramel tea hot,10,34000,1
kak mau order 7 kebab frozen nih [SEP] baik kak kebab frozen 20 ribu satuan totalnya rp 140.000,kebab frozen,7,20000,1
minta 7 tahu bakso daging ayam [SEP] tahu bakso daging ayam 17 ribu ya kak jadi 119 ribu,tahu bakso daging ayam,7,17000,1
mau 6 plantbased kak [SEP] plantbased rp 49.000 ya kak jadi rp294rb,plantbased,6,49000,1
7 calzone chicken original ya kak [SEP] shaps kak calzone chicken original 23 ribu per porsi ttl 161.000 ya,calzone chicken original,7,23000,3
kak mau order 3 combo duo geprek nih [SEP] baik kak combo duo geprek 22.000 satuan totalnya rp66rb,combo duo geprek,3,22000,1
mas bisa pesan 1 baby kebab ayam dong [SEP] oke kak baby kebab ayam harganya 53k totalnya 53rb,baby kebab ayam,1,53000,2
minta 5 dori sambal matah nih [SEP] oke siap kak,dori sambal matah,5,-1,2
beli 9 happy birthday castle ya [SEP] siap kak happy birthday castle 20 ribu per porsi total rp 180.000 ya,happy birthday castle,9,20000,2
5 soy milk dong kak [SEP] siap kak soy milk rp 21.000 per porsi total 105 ribu ya,soy milk,5,21000,2
pak mau pesen 8 tebasaki udon ya [SEP] oke kak tebasaki udon harganya 59.000 totalnya rp472rb,tebasaki udon,8,59000,1
mas nmau pesen 7 sweet onion medium nih [SEP] oke kak sweet onion medium harganya 38 rb totalnya 266.000,sweet onion medium,7,38000,3
4 nasi telor dadar sambel bawang ya kak [SEP] oke nasi telor dadar sambel bawang harga rp55rb total 220 ribu ya kak,nasi telor dadar sambel bawang,4,55000,1
5 kepah tauco dong kak [SEP] baik kak kepah tauco rp3rb satuan totalnya 15k,kepah tauco,5,3000,2
boleh pesan 9 fried rice  drinks kak [SEP] siap kak fried rice  drinks 31k per porsi total 279k ya,fried rice  drinks,9,31000,2
5 lemon tea mint ya kak [SEP] noted kak lemon tea mint 4.000 per porsi totalnya rp20rb,lemon tea mint,5,4000,1
minta 10 ice cream jasmine tea ya kak [SEP] oke noted,ice cream jasmine tea,10,-1,1
pak mau pesen 10 roti cokelat nih [SEP] oke kak roti cokelat harganya rp 14.000 totalnya 140rb,roti cokelat,10,14000,1
beli 2 donat siram vanilla ya kak [SEP] noted kak donat siram vanilla 9 ribu per porsi totalnya rp18rb,donat siram vanilla,2,9000,2
boleh pesan 9 sosis bakar lada hitam dong [SEP] oke sosis bakar lada hitam harga 34 ribu total 306rb ya kak,sosis bakar lada hitam,9,34000,3
pesan 3 coco teler [SEP] siap kak,coco teler,3,-1,1
beli 9 soup asparagus kepiting dong [SEP] oke soup asparagus kepiting harga 3rb total rp 27.000 ya kak,soup asparagus kepiting,9,3000,1
pesan 2 curros topping cokelat ya kak [SEP] oke curros topping cokelat harga 52.000 total rp 104.000 ya kak,curros topping cokelat,2,52000,1
kak mau pesen 9 aburi tamago mentai dong kak [SEP] oke noted,aburi tamago mentai,9,-1,3
kak mau order 8 boneka kak [SEP] oke kak boneka harganya rp 7.000 totalnya 56 ribu,boneka,8,7000,1
kk mau pesen 8 drink benkbenk ya kak [SEP] oke kak drink benkbenk harganya 67rb totalnya rp536rb,drink benkbenk,8,67000,3
10 roti bakar strawberry keju susu ya kak [SEP] sip roti bakar strawberry keju susu harga rp4rb total rp 40.000 ya kak,roti bakar strawberry keju susu,10,4000,3
bu bisa pesan 9 chicken burger deluxe ya [SEP] noted kak chicken burger deluxe 14.000 per porsi totalnya 126k,chicken burger deluxe,9,14000,2
